,yokai,question,correct,gpt4o-mini,meta-llama-3.3-70b-instruct,gpt4o,llama-3.1-70b-japanese-instruct-2407,llama-3.1-swallow-70b-instruct-v0.1,llama-3-elyza-jp-8b,qwen2.5-32b-instruct,calm3-chat,qwen2.5-7b-instruct,llama-3.1-swallow-8b-instruct-v0.3,eurollm-9b-instruct,qwen2-7b-instruction,qwen2.5-14b-instruct,qwen2.5-3b-instruct,llama-3.1-swallow-8b-instruct-v0.1,gemma-2-27b-it,llama-3.1-swallow-8b-instruct-v0.2,meta-llama-3.1-8b-instruct,meta-llama-3-8b-instruct,tanuki-8x8b-dpo-v1.0,mistral-nemo-instruct-2407,gemma-2-9b-it,swallow-13b-instruct-v0.1,llm-jp-3-13b-insturct,llama-3.2-3b-instruct,gemma-2-2b-it,swallow-7b-instruct-v0.1,llm-jp-3-1.8b-instruct,llm-jp-3-3.7b-instruct,mistral-7b-instruct-v0.2,tanuki-8b-dpo-v1.0,eurollm-1.7b-instruct,llama-3-swallow-70b-instruct-v0.1,llama-3-swallow-8b-instruct-v0.1
643,孕のジャン,"日本の妖怪である「孕のジャン」が海の上で発生するとされる現象によって、漁にどのような影響があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 魚が大量に捕れる
- 魚が全く捕れなくなる
- 魚が暴れる
- 魚が逃げる",魚が全く捕れなくなる,True,True,True,True,True,,False,False,True,False,True,False,True,False,True,True,True,False,False,,True,True,,True,False,True,False,False,False,False,,False,,
644,針女,"日本の妖怪である「針女」が男性を捕らえる際に使用するとされる髪の特徴は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 長いざんばら髪の先端に鈎針状の鉤がある
- 短いストレートヘアである
- カールした髪型である
- 白髪である",長いざんばら髪の先端に鈎針状の鉤がある,True,True,True,True,True,True,False,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,
645,反魂香、返魂香,"日本の妖怪である反魂香、返魂香は、どのような効果があるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 煙の中に死者の姿が現れる
- 死者を生き返らせる
- 魔物を召喚する
- 願い事を叶える",煙の中に死者の姿が現れる,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,,,
646,般若,"日本の妖怪「般若」の面は、上半分と下半分で異なる感情を表現していますが、下半分ではどのような感情が表現されているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 悲しみ
- 喜び
- 激しい怒り
- 恐れ",激しい怒り,False,True,False,False,False,True,True,True,False,True,True,False,,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,,
647,"ひきこさん
","日本の妖怪「ひきこさん」が引きずっているものは何であるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人形
- 小学生の子供
- ペット
- 自分自身",小学生の子供,True,False,True,True,False,False,True,True,True,True,False,False,True,False,False,,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,,,
648,火消婆,"日本の妖怪である「火消婆」について、彼女が火を吹き消す理由とされていることが多いのは何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 火が陽気であるため
- 火が邪悪なものであるため
- 火を恐れているため
- 火を愛しているため",火が陽気であるため,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,,
649,ヒザマ,"日本の妖怪である「ヒザマ」が家に憑く際に宿るとされている場所はどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 空の瓶や桶
- 土の中
- 屋根の上
- 窓の外",空の瓶や桶,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,,
650,びしゃがつく、ぴしゃがつく,"日本の妖怪「びしゃがつく」に関連して、夜道で足音がする存在として知られていますが、その音の特徴について何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 静かな足音
- 乾いた足音
- びしゃ、びしゃという音
- 子供の笑い声",びしゃ、びしゃという音,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,,True,False,True,False,True,True
651,ヒダル神,"日本の妖怪である「ヒダル神」が憑くとされる場所はどのような場所が多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 都市の中心部
- 山道や峠
- 海岸線
- 公園内",山道や峠,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,,True,True,True,False,True,True,True,True,True,False,True,True,True,,,,,
652,一声呼び、一声叫び,"日本の妖怪「一声呼び、一声叫び」において、山中の人々が互いを呼ぶ際に禁じられていることは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 一声のみで呼ぶこと
- 三声以上で呼ぶこと
- 声を出さずに呼ぶこと
- 名前を呼ぶこと",一声のみで呼ぶこと,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,,True,True,False,False,True,True,True,False,,,,
653,人魂,"日本の妖怪である「人魂」が現れる時期について、一般的にどのように言われていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 昼間
- 夜間
- 春先
- 秋の終わり",夜間,True,True,True,True,True,True,True,True,False,True,True,False,,True,True,True,True,True,False,True,True,True,True,True,,False,True,True,True,True,True,,,
654,一つ目小僧,"日本の妖怪である「一つ目小僧」が現れることが多いとされる場所はどこでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 屋内
- 屋外
- 水辺
- 山の中",屋外,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,,False,False,True,,,,
655,一つ目入道,"日本の妖怪「一つ目入道」が登場する江戸時代の怪談『稲生物怪録』において、主人公の平太郎を掴もうとしているのは何に化けたものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- キツネ
- タヌキ
- ウサギ
- カッパ",タヌキ,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,,False,False,True,False,False,False,,,,,,
656,一目連,"日本の妖怪一目連は、どのような神として信仰されていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 火の神
- 風の神
- 水の神
- 大地の神",風の神,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,False,,
657,一つ家の鬼婆,"一つ家の鬼婆にまつわる伝説では、鬼婆が殺した旅人の数は何人とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 100人
- 999人
- 1000人
- 500人",999人,False,True,False,True,True,True,True,False,True,False,,True,False,True,False,False,False,True,False,True,True,False,False,True,False,,,False,False,False,,,,
658,火取り魔,"日本の妖怪火取り魔が提灯の火を奪う現象が伝えられている場所はどこであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 京都府宇治市
- 石川県加賀市
- 北海道札幌市
- 東京都新宿区",石川県加賀市,False,False,False,True,False,True,True,False,,False,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,,
659,飛縁魔,"日本の妖怪である「飛縁魔」が持つとされる外見的特徴はどのようなものとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 美しい女性の姿
- 醜い怪物の姿
- 子供の姿
- 老人の姿",美しい女性の姿,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,True,,False,
660,火の車,"日本の妖怪である火の車は、悪事を犯した人間が死を迎える際にどのような存在が迎えに来るとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 狐
- 牛頭馬頭
- 天狗
- 河童",牛頭馬頭,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False,,,False,True,,
661,狒々,"日本の妖怪である「狒々」が人間を襲う際に特に好むとされる対象は何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 男性
- 子供
- 女性
- 老人",女性,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,,
662,百鬼夜行,"日本の妖怪百鬼夜行において、「百鬼夜行日」とされる特定の日に何が起こると考えられていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 鬼が天に昇る
- 人間が鬼に遭遇する
- 神々が降臨する
- 妖怪が静まり返る",人間が鬼に遭遇する,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,,False,True,True,True,False,True,False,False,True,True,False,False,,True,False,,,
